10:02:13.302 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:927)] 新增 : T_01_0005 (End)
10:02:13.303 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:928)] -----------------------------------------------
10:02:13.309 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:940)] -----------------------------------------------
10:02:13.310 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:941)] 新增 修改 : T_00_0001 (Start)
10:02:13.310 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:942)] 方法名稱 : Create_Update__T_00_0001
10:02:13.323 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:966)] Table : T_01_0004
10:02:13.323 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:967)] 流水號 : 8
10:02:13.324 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:968)] 新增 修改 : T_00_0001 (End)
10:02:13.324 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:969)] -----------------------------------------------
10:02:13.327 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:940)] -----------------------------------------------
10:02:13.327 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:941)] 新增 修改 : T_00_0001 (Start)
10:02:13.327 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:942)] 方法名稱 : Create_Update__T_00_0001
10:02:13.334 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:966)] Table : T_01_0004
10:02:13.335 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:967)] 流水號 : 9
10:02:13.335 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:968)] 新增 修改 : T_00_0001 (End)
10:02:13.335 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:969)] -----------------------------------------------
10:02:13.338 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:940)] -----------------------------------------------
10:02:13.339 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:941)] 新增 修改 : T_00_0001 (Start)
10:02:13.339 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:942)] 方法名稱 : Create_Update__T_00_0001
10:02:13.345 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:966)] Table : T_01_0004
